datetime,day of week,total,Breads,Beverages,Desserts,Sales_Category,Day_Num,Rule_Based_Category
2019-08-02 12:31:00,Fri,19900,3,0,1,Low,4,Bread-Heavy Sales Day
2019-08-03 11:03:00,Sat,26100,6,0,0,Medium,5,Bread-Heavy Sales Day
2019-08-03 11:05:00,Sat,29100,4,0,1,Medium,5,Bread-Heavy Sales Day
2019-08-03 13:42:00,Sat,15800,1,0,0,Low,5,Bread-Heavy Sales Day
2019-08-04 11:07:00,Sun,19300,3,0,0,Low,6,Bread-Heavy Sales Day
2019-08-04 11:52:00,Sun,22100,5,0,0,Medium,6,Bread-Heavy Sales Day
2019-08-05 11:59:00,Mon,22300,5,0,0,Medium,0,Bread-Heavy Sales Day
2019-08-05 12:49:00,Mon,49300,4,6,0,Medium,0,Beverage-Heavy Sales Day
2019-08-05 14:25:00,Mon,20800,3,1,0,Medium,0,Bread-Heavy Sales Day
2019-08-07 14:05:00,Wed,15000,4,0,0,Low,2,Bread-Heavy Sales Day
2019-08-07 14:50:00,Wed,23800,3,1,0,Medium,2,Bread-Heavy Sales Day
2019-08-08 13:26:00,Thur,17300,2,0,0,Low,3,Bread-Heavy Sales Day
2019-08-08 14:11:00,Thur,16100,3,0,0,Low,3,Bread-Heavy Sales Day
2019-08-09 15:30:00,Fri,15100,1,1,1,Low,4,Balanced Sales
2019-08-10 12:17:00,Sat,46200,7,0,0,Medium,5,Bread-Heavy Sales Day
2019-08-12 11:48:00,Mon,16300,4,0,0,Low,0,Bread-Heavy Sales Day
2019-08-12 12:41:00,Mon,15800,3,0,0,Low,0,Bread-Heavy Sales Day
2019-08-12 15:01:00,Mon,26000,5,0,0,Medium,0,Bread-Heavy Sales Day
2019-08-14 11:03:00,Wed,41200,9,0,0,Medium,2,Bread-Heavy Sales Day
2019-08-14 11:25:00,Wed,27300,4,2,0,Medium,2,Bread-Heavy Sales Day
2019-08-14 11:41:00,Wed,14300,2,1,0,Low,2,Bread-Heavy Sales Day
2019-08-15 11:49:00,Thur,15100,2,0,1,Low,3,Bread-Heavy Sales Day
2019-08-15 11:53:00,Thur,15000,1,2,0,Low,3,Beverage-Heavy Sales Day
2019-08-16 11:05:00,Fri,14800,3,0,0,Low,4,Bread-Heavy Sales Day
2019-08-17 11:30:00,Sat,24300,4,1,0,Medium,5,Bread-Heavy Sales Day
2019-08-17 12:57:00,Sat,29600,6,0,0,Medium,5,Bread-Heavy Sales Day
2019-08-18 11:06:00,Sun,36900,7,0,0,Medium,6,Bread-Heavy Sales Day
2019-08-18 11:09:00,Sun,22800,3,0,0,Medium,6,Bread-Heavy Sales Day
2019-08-18 12:24:00,Sun,16000,2,0,0,Low,6,Bread-Heavy Sales Day
2019-08-18 12:40:00,Sun,16300,1,1,0,Low,6,Balanced Sales
2019-08-19 13:06:00,Mon,19300,4,0,0,Low,0,Bread-Heavy Sales Day
2019-08-19 14:20:00,Mon,15300,2,1,0,Low,0,Bread-Heavy Sales Day
2019-08-19 15:14:00,Mon,15300,2,0,1,Low,0,Bread-Heavy Sales Day
2019-08-21 12:51:00,Wed,17500,2,1,1,Low,2,Bread-Heavy Sales Day
2019-08-21 13:01:00,Wed,15800,3,1,0,Low,2,Bread-Heavy Sales Day
2019-08-21 13:26:00,Wed,15600,2,1,1,Low,2,Bread-Heavy Sales Day
2019-08-23 12:42:00,Fri,14100,2,0,1,Low,4,Bread-Heavy Sales Day
2019-08-24 11:13:00,Sat,25600,4,1,1,Medium,5,Bread-Heavy Sales Day
2019-08-24 11:18:00,Sat,24900,6,0,0,Medium,5,Bread-Heavy Sales Day
2019-08-24 11:51:00,Sat,15600,2,0,0,Low,5,Bread-Heavy Sales Day
2019-08-24 11:55:00,Sat,20800,3,1,1,Medium,5,Bread-Heavy Sales Day
2019-08-25 11:02:00,Sun,16400,3,0,0,Low,6,Bread-Heavy Sales Day
2019-08-25 12:05:00,Sun,22100,2,0,0,Medium,6,Bread-Heavy Sales Day
2019-08-25 12:48:00,Sun,15100,2,0,1,Low,6,Bread-Heavy Sales Day
2019-08-26 11:30:00,Mon,18000,3,0,0,Low,0,Bread-Heavy Sales Day
2019-08-26 11:49:00,Mon,15500,3,0,0,Low,0,Bread-Heavy Sales Day
2019-08-26 16:06:00,Mon,14000,0,1,0,Low,0,Beverage-Heavy Sales Day
2019-08-29 11:04:00,Thur,22300,5,0,0,Medium,3,Bread-Heavy Sales Day
2019-08-29 13:28:00,Thur,53800,9,2,0,High,3,Bread-Heavy Sales Day
2019-08-29 16:15:00,Thur,19000,3,0,1,Low,3,Bread-Heavy Sales Day
2019-08-30 11:36:00,Fri,20600,4,0,0,Medium,4,Bread-Heavy Sales Day
2019-08-31 12:31:00,Sat,16300,3,0,0,Low,5,Bread-Heavy Sales Day
2019-08-31 13:16:00,Sat,16000,4,0,0,Low,5,Bread-Heavy Sales Day
2019-08-31 14:50:00,Sat,16100,2,0,0,Low,5,Bread-Heavy Sales Day
2019-08-31 15:27:00,Sat,14100,2,1,0,Low,5,Bread-Heavy Sales Day
2019-09-01 11:05:00,Sun,23300,2,0,0,Medium,6,Bread-Heavy Sales Day
2019-09-02 15:24:00,Mon,15000,1,0,0,Low,0,Bread-Heavy Sales Day
2019-09-04 11:49:00,Wed,23000,2,2,0,Medium,2,Balanced Sales
2019-09-05 11:47:00,Thur,15100,3,0,0,Low,3,Bread-Heavy Sales Day
2019-09-05 12:24:00,Thur,17600,3,0,0,Low,3,Bread-Heavy Sales Day
2019-09-05 13:49:00,Thur,20900,3,0,1,Medium,3,Bread-Heavy Sales Day
2019-09-06 15:06:00,Fri,15800,4,0,1,Low,4,Bread-Heavy Sales Day
2019-09-07 11:06:00,Sat,18600,2,0,2,Low,5,Balanced Sales
2019-09-07 11:15:00,Sat,19800,5,0,0,Low,5,Bread-Heavy Sales Day
2019-09-07 16:23:00,Sat,27400,5,0,1,Medium,5,Bread-Heavy Sales Day
2019-09-08 11:27:00,Sun,14800,2,0,0,Low,6,Bread-Heavy Sales Day
2019-09-09 13:12:00,Mon,14800,2,1,0,Low,0,Bread-Heavy Sales Day
2019-09-11 13:21:00,Wed,33400,5,0,0,Medium,2,Bread-Heavy Sales Day
2019-09-15 11:36:00,Sun,17000,2,0,0,Low,6,Bread-Heavy Sales Day
2019-09-15 11:57:00,Sun,16000,2,0,0,Low,6,Bread-Heavy Sales Day
2019-09-18 15:24:00,Wed,17000,1,0,0,Low,2,Bread-Heavy Sales Day
2019-09-19 14:15:00,Thur,71800,13,0,0,High,3,Bread-Heavy Sales Day
2019-09-19 15:34:00,Thur,15000,3,1,0,Low,3,Bread-Heavy Sales Day
2019-09-19 16:04:00,Thur,15600,2,1,0,Low,3,Bread-Heavy Sales Day
2019-09-20 12:59:00,Fri,15100,2,0,1,Low,4,Bread-Heavy Sales Day
2019-09-21 11:12:00,Sat,14000,3,0,0,Low,5,Bread-Heavy Sales Day
2019-09-21 11:22:00,Sat,18300,3,0,0,Low,5,Bread-Heavy Sales Day
2019-09-21 12:01:00,Sat,17000,4,0,0,Low,5,Bread-Heavy Sales Day
2019-09-21 12:16:00,Sat,17600,4,0,0,Low,5,Bread-Heavy Sales Day
2019-09-21 12:28:00,Sat,37900,7,0,1,Medium,5,Bread-Heavy Sales Day
2019-09-21 13:38:00,Sat,18800,3,1,0,Low,5,Bread-Heavy Sales Day
2019-09-22 12:56:00,Sun,15100,3,0,0,Low,6,Bread-Heavy Sales Day
2019-09-23 13:22:00,Mon,18300,1,1,0,Low,0,Balanced Sales
2019-09-23 14:02:00,Mon,16400,3,0,0,Low,0,Bread-Heavy Sales Day
2019-09-23 16:13:00,Mon,22300,3,0,0,Medium,0,Bread-Heavy Sales Day
2019-09-25 11:05:00,Wed,14800,3,0,0,Low,2,Bread-Heavy Sales Day
2019-09-26 11:48:00,Thur,14500,3,1,0,Low,3,Bread-Heavy Sales Day
2019-09-28 13:36:00,Sat,14800,1,1,0,Low,5,Balanced Sales
2019-09-28 13:52:00,Sat,27100,3,1,1,Medium,5,Bread-Heavy Sales Day
2019-09-29 12:13:00,Sun,23800,2,1,0,Medium,6,Bread-Heavy Sales Day
2019-09-29 13:59:00,Sun,15300,4,0,0,Low,6,Bread-Heavy Sales Day
2019-09-29 14:02:00,Sun,29900,5,1,0,Medium,6,Bread-Heavy Sales Day
2019-10-02 12:35:00,Wed,15500,1,2,0,Low,2,Beverage-Heavy Sales Day
2019-10-02 14:18:00,Wed,16000,2,0,0,Low,2,Bread-Heavy Sales Day
2019-10-02 16:12:00,Wed,15000,3,0,0,Low,2,Bread-Heavy Sales Day
2019-10-03 12:05:00,Thur,16100,3,0,0,Low,3,Bread-Heavy Sales Day
2019-10-03 12:28:00,Thur,15800,2,1,0,Low,3,Bread-Heavy Sales Day
2019-10-03 14:50:00,Thur,15400,2,0,1,Low,3,Bread-Heavy Sales Day
2019-10-05 12:39:00,Sat,31800,5,0,0,Medium,5,Bread-Heavy Sales Day
2019-10-05 15:00:00,Sat,15500,1,1,0,Low,5,Balanced Sales
2019-10-06 11:08:00,Sun,15800,2,1,1,Low,6,Bread-Heavy Sales Day
2019-10-06 12:51:00,Sun,25300,2,2,0,Medium,6,Balanced Sales
2019-10-09 11:09:00,Wed,14300,2,1,0,Low,2,Bread-Heavy Sales Day
2019-10-11 11:18:00,Fri,14800,3,0,0,Low,4,Bread-Heavy Sales Day
2019-10-12 11:40:00,Sat,15100,3,0,0,Low,5,Bread-Heavy Sales Day
2019-10-12 13:23:00,Sat,15300,2,1,0,Low,5,Bread-Heavy Sales Day
2019-10-13 13:01:00,Sun,14800,2,1,0,Low,6,Bread-Heavy Sales Day
2019-10-14 11:08:00,Mon,26000,3,2,0,Medium,0,Bread-Heavy Sales Day
2019-10-14 11:26:00,Mon,26900,3,0,0,Medium,0,Bread-Heavy Sales Day
2019-10-14 12:09:00,Mon,14800,2,0,0,Low,0,Bread-Heavy Sales Day
2019-10-17 12:48:00,Thur,15800,1,1,0,Low,3,Balanced Sales
2019-10-17 14:45:00,Thur,16300,4,0,0,Low,3,Bread-Heavy Sales Day
2019-10-19 11:55:00,Sat,15800,3,0,0,Low,5,Bread-Heavy Sales Day
2019-10-19 14:45:00,Sat,14800,1,1,0,Low,5,Balanced Sales
2019-10-20 11:34:00,Sun,28100,6,0,0,Medium,6,Bread-Heavy Sales Day
2019-10-23 11:06:00,Wed,15800,2,0,0,Low,2,Bread-Heavy Sales Day
2019-10-24 11:03:00,Thur,25300,5,0,0,Medium,3,Bread-Heavy Sales Day
2019-10-24 11:18:00,Thur,18800,3,0,1,Low,3,Bread-Heavy Sales Day
2019-10-24 12:59:00,Thur,26900,6,0,0,Medium,3,Bread-Heavy Sales Day
2019-10-25 11:16:00,Fri,27300,5,0,0,Medium,4,Bread-Heavy Sales Day
2019-10-25 12:33:00,Fri,15000,1,1,0,Low,4,Balanced Sales
2019-10-25 13:45:00,Fri,17500,3,0,0,Low,4,Bread-Heavy Sales Day
2019-10-27 11:57:00,Sun,22300,4,0,0,Medium,6,Bread-Heavy Sales Day
2019-10-27 13:01:00,Sun,14800,1,1,0,Low,6,Balanced Sales
2019-10-27 23:02:00,Sun,35600,7,0,0,Medium,6,Bread-Heavy Sales Day
2019-10-28 12:55:00,Mon,14800,2,0,0,Low,0,Bread-Heavy Sales Day
2019-10-28 13:39:00,Mon,17300,3,0,0,Low,0,Bread-Heavy Sales Day
2019-10-28 14:30:00,Mon,14800,2,0,0,Low,0,Bread-Heavy Sales Day
2019-10-31 13:29:00,Thur,25000,2,2,0,Medium,3,Balanced Sales
2019-11-02 11:45:00,Sat,16100,3,0,0,Low,5,Bread-Heavy Sales Day
2019-11-02 15:55:00,Sat,14800,3,0,0,Low,5,Bread-Heavy Sales Day
2019-11-02 16:40:00,Sat,28800,3,2,1,Medium,5,Bread-Heavy Sales Day
2019-11-03 11:02:00,Sun,20800,2,1,0,Medium,6,Bread-Heavy Sales Day
2019-11-03 12:25:00,Sun,17800,2,1,0,Low,6,Bread-Heavy Sales Day
2019-11-06 12:04:00,Wed,18300,2,0,0,Low,2,Bread-Heavy Sales Day
2019-11-06 14:33:00,Wed,15100,3,0,0,Low,2,Bread-Heavy Sales Day
2019-11-07 11:26:00,Thur,14800,3,0,0,Low,3,Bread-Heavy Sales Day
2019-11-07 12:31:00,Thur,14800,3,0,0,Low,3,Bread-Heavy Sales Day
2019-11-07 16:26:00,Thur,16600,4,0,0,Low,3,Bread-Heavy Sales Day
2019-11-08 11:36:00,Fri,22800,4,0,0,Medium,4,Bread-Heavy Sales Day
2019-11-08 13:03:00,Fri,19900,3,0,0,Low,4,Bread-Heavy Sales Day
2019-11-09 11:36:00,Sat,35700,7,0,0,Medium,5,Bread-Heavy Sales Day
2019-11-09 11:36:00,Sat,18800,4,0,0,Low,5,Bread-Heavy Sales Day
2019-11-09 14:48:00,Sat,15800,3,1,0,Low,5,Bread-Heavy Sales Day
2019-11-10 12:45:00,Sun,14800,3,0,0,Low,6,Bread-Heavy Sales Day
2019-11-10 15:52:00,Sun,15800,2,1,0,Low,6,Bread-Heavy Sales Day
2019-11-11 12:00:00,Mon,18600,4,0,0,Low,0,Bread-Heavy Sales Day
2019-11-13 12:04:00,Wed,15800,3,0,0,Low,2,Bread-Heavy Sales Day
2019-11-14 11:02:00,Thur,16400,3,0,0,Low,3,Bread-Heavy Sales Day
2019-11-15 11:50:00,Fri,18500,2,1,0,Low,4,Bread-Heavy Sales Day
2019-11-15 13:06:00,Fri,14800,3,0,0,Low,4,Bread-Heavy Sales Day
2019-11-15 16:30:00,Fri,70700,17,0,0,High,4,Bread-Heavy Sales Day
2019-11-16 14:21:00,Sat,24800,4,1,0,Medium,5,Bread-Heavy Sales Day
2019-11-17 11:40:00,Sun,17500,1,1,0,Low,6,Balanced Sales
2019-11-18 14:36:00,Mon,28800,4,2,0,Medium,0,Bread-Heavy Sales Day
2019-11-20 16:28:00,Wed,16300,3,1,0,Low,2,Bread-Heavy Sales Day
2019-11-20 16:59:00,Wed,15500,3,0,0,Low,2,Bread-Heavy Sales Day
2019-11-23 12:00:00,Sat,36100,6,0,1,Medium,5,Bread-Heavy Sales Day
2019-11-24 13:13:00,Sun,14800,3,0,0,Low,6,Bread-Heavy Sales Day
2019-11-24 14:27:00,Sun,14100,3,0,0,Low,6,Bread-Heavy Sales Day
2019-11-24 16:32:00,Sun,19500,4,1,0,Low,6,Bread-Heavy Sales Day
2019-11-25 13:42:00,Mon,15800,1,2,0,Low,0,Beverage-Heavy Sales Day
2019-11-27 14:16:00,Wed,16500,1,0,1,Low,2,Balanced Sales
2019-11-28 13:15:00,Thur,25300,2,2,1,Medium,3,Balanced Sales
2019-11-28 14:48:00,Thur,40000,6,0,0,Medium,3,Bread-Heavy Sales Day
2019-11-29 13:23:00,Fri,19300,3,0,0,Low,4,Bread-Heavy Sales Day
2019-11-30 11:01:00,Sat,22100,5,0,0,Medium,5,Bread-Heavy Sales Day
2019-11-30 11:10:00,Sat,22800,2,2,0,Medium,5,Balanced Sales
2019-11-30 13:49:00,Sat,20300,3,1,0,Medium,5,Bread-Heavy Sales Day
2019-11-30 14:24:00,Sat,15800,3,0,0,Low,5,Bread-Heavy Sales Day
2019-12-01 11:48:00,Sun,15300,2,1,0,Low,6,Bread-Heavy Sales Day
2019-12-01 11:54:00,Sun,15300,2,0,0,Low,6,Bread-Heavy Sales Day
2019-12-01 12:11:00,Sun,23100,3,0,0,Medium,6,Bread-Heavy Sales Day
2019-12-01 13:28:00,Sun,20300,4,0,0,Medium,6,Bread-Heavy Sales Day
2019-12-01 14:24:00,Sun,31100,5,0,0,Medium,6,Bread-Heavy Sales Day
2019-12-01 16:18:00,Sun,18600,3,0,0,Low,6,Bread-Heavy Sales Day
2019-12-02 16:22:00,Mon,14300,2,1,0,Low,0,Bread-Heavy Sales Day
2019-12-04 14:58:00,Wed,20500,3,0,0,Medium,2,Bread-Heavy Sales Day
2019-12-06 15:25:00,Fri,13800,2,1,1,Low,4,Bread-Heavy Sales Day
2019-12-07 13:36:00,Sat,14800,2,0,0,Low,5,Bread-Heavy Sales Day
2019-12-07 13:50:00,Sat,14500,3,0,0,Low,5,Bread-Heavy Sales Day
2019-12-07 13:55:00,Sat,28600,6,0,0,Medium,5,Bread-Heavy Sales Day
2019-12-07 14:34:00,Sat,19900,2,0,0,Low,5,Bread-Heavy Sales Day
2019-12-07 14:35:00,Sat,15100,3,0,0,Low,5,Bread-Heavy Sales Day
2019-12-08 11:11:00,Sun,27600,6,0,0,Medium,6,Bread-Heavy Sales Day
2019-12-08 12:33:00,Sun,23000,3,2,0,Medium,6,Bread-Heavy Sales Day
2019-12-08 13:12:00,Sun,15800,3,0,0,Low,6,Bread-Heavy Sales Day
2019-12-08 13:57:00,Sun,18300,3,1,0,Low,6,Bread-Heavy Sales Day
2019-12-08 14:06:00,Sun,16100,3,1,0,Low,6,Bread-Heavy Sales Day
2019-12-08 14:57:00,Sun,25100,5,0,0,Medium,6,Bread-Heavy Sales Day
2019-12-11 11:36:00,Wed,22000,1,1,0,Medium,2,Balanced Sales
2019-12-12 11:27:00,Thur,14800,3,0,0,Low,3,Bread-Heavy Sales Day
2019-12-14 12:41:00,Sat,18300,4,0,0,Low,5,Bread-Heavy Sales Day
2019-12-14 14:15:00,Sat,16800,2,0,0,Low,5,Bread-Heavy Sales Day
2019-12-15 15:16:00,Sun,15300,2,0,0,Low,6,Bread-Heavy Sales Day
2019-12-16 11:12:00,Mon,15300,2,1,0,Low,0,Bread-Heavy Sales Day
2019-12-16 12:07:00,Mon,14100,1,0,1,Low,0,Balanced Sales
2019-12-16 14:31:00,Mon,23600,5,0,0,Medium,0,Bread-Heavy Sales Day
2019-12-18 15:05:00,Wed,19100,2,0,0,Low,2,Bread-Heavy Sales Day
2019-12-19 12:16:00,Thur,14300,4,0,0,Low,3,Bread-Heavy Sales Day
2019-12-19 12:17:00,Thur,15800,3,0,0,Low,3,Bread-Heavy Sales Day
2019-12-19 13:06:00,Thur,32500,6,0,0,Medium,3,Bread-Heavy Sales Day
2019-12-21 12:02:00,Sat,19800,2,2,0,Low,5,Balanced Sales
2019-12-21 12:17:00,Sat,15300,2,1,0,Low,5,Bread-Heavy Sales Day
2019-12-21 12:24:00,Sat,25300,2,2,0,Medium,5,Balanced Sales
2019-12-21 13:58:00,Sat,20000,3,0,0,Medium,5,Bread-Heavy Sales Day
2019-12-21 14:28:00,Sat,18500,1,0,0,Low,5,Bread-Heavy Sales Day
2019-12-22 12:21:00,Sun,19300,1,2,0,Low,6,Beverage-Heavy Sales Day
2019-12-22 14:03:00,Sun,16000,4,0,0,Low,6,Bread-Heavy Sales Day
2019-12-22 14:17:00,Sun,20300,3,1,0,Medium,6,Bread-Heavy Sales Day
2019-12-25 14:47:00,Wed,20000,1,2,1,Medium,2,Beverage-Heavy Sales Day
2019-12-25 15:00:00,Wed,18300,3,1,0,Low,2,Bread-Heavy Sales Day
2019-12-28 11:48:00,Sat,14800,2,0,0,Low,5,Bread-Heavy Sales Day
2019-12-28 12:09:00,Sat,22300,4,0,0,Medium,5,Bread-Heavy Sales Day
2019-12-28 13:47:00,Sat,18800,3,1,0,Low,5,Bread-Heavy Sales Day
2019-12-28 14:58:00,Sat,24300,2,0,1,Medium,5,Bread-Heavy Sales Day
2019-12-29 12:11:00,Sun,15300,2,0,0,Low,6,Bread-Heavy Sales Day
2019-12-30 14:35:00,Mon,53900,10,0,0,High,0,Bread-Heavy Sales Day
2020-01-02 11:33:00,Thur,42900,6,0,1,Medium,3,Bread-Heavy Sales Day
2020-01-02 12:27:00,Thur,14300,3,0,0,Low,3,Bread-Heavy Sales Day
2020-01-03 11:03:00,Fri,21600,3,1,0,Medium,4,Bread-Heavy Sales Day
2020-01-03 11:17:00,Fri,20300,4,0,0,Medium,4,Bread-Heavy Sales Day
2020-01-03 15:41:00,Fri,16100,3,0,0,Low,4,Bread-Heavy Sales Day
2020-01-05 13:49:00,Sun,20300,4,0,0,Medium,6,Bread-Heavy Sales Day
2020-01-06 12:50:00,Mon,17300,3,0,1,Low,0,Bread-Heavy Sales Day
2020-01-06 16:00:00,Mon,14300,1,1,0,Low,0,Balanced Sales
2020-01-06 16:30:00,Mon,14000,3,0,0,Low,0,Bread-Heavy Sales Day
2020-01-08 12:47:00,Wed,30300,3,3,0,Medium,2,Balanced Sales
2020-01-11 13:16:00,Sat,19600,3,0,0,Low,5,Bread-Heavy Sales Day
2020-01-12 14:11:00,Sun,14800,3,0,0,Low,6,Bread-Heavy Sales Day
2020-01-13 13:49:00,Mon,19300,2,2,0,Low,0,Balanced Sales
2020-01-15 13:22:00,Wed,26300,5,0,0,Medium,2,Bread-Heavy Sales Day
2020-01-17 12:13:00,Fri,26600,6,0,0,Medium,4,Bread-Heavy Sales Day
2020-01-18 16:12:00,Sat,14500,1,1,0,Low,5,Balanced Sales
2020-01-19 11:09:00,Sun,14800,1,1,0,Low,6,Balanced Sales
2020-01-19 12:40:00,Sun,16300,3,0,0,Low,6,Bread-Heavy Sales Day
2020-01-19 13:17:00,Sun,24300,1,1,2,Medium,6,Balanced Sales
2020-01-19 16:52:00,Sun,17800,3,1,0,Low,6,Bread-Heavy Sales Day
2020-01-20 13:59:00,Mon,19300,4,0,0,Low,0,Bread-Heavy Sales Day
2020-01-23 14:57:00,Thur,26000,5,0,0,Medium,3,Bread-Heavy Sales Day
2020-01-26 12:16:00,Sun,15000,4,0,0,Low,6,Bread-Heavy Sales Day
2020-01-26 12:36:00,Sun,28100,5,0,1,Medium,6,Bread-Heavy Sales Day
2020-01-26 12:50:00,Sun,34900,6,0,0,Medium,6,Bread-Heavy Sales Day
2020-01-29 12:23:00,Wed,15100,3,0,0,Low,2,Bread-Heavy Sales Day
2020-01-30 11:43:00,Thur,23300,3,0,1,Medium,3,Bread-Heavy Sales Day
2020-01-30 12:15:00,Thur,34300,4,0,1,Medium,3,Bread-Heavy Sales Day
2020-01-30 14:27:00,Thur,16000,3,1,0,Low,3,Bread-Heavy Sales Day
2020-01-31 11:32:00,Fri,22500,2,0,0,Medium,4,Bread-Heavy Sales Day
2020-01-31 12:36:00,Fri,29900,5,0,0,Medium,4,Bread-Heavy Sales Day
2020-01-31 13:09:00,Fri,20300,2,0,0,Medium,4,Bread-Heavy Sales Day
2020-02-01 13:50:00,Sat,23600,2,1,1,Medium,5,Bread-Heavy Sales Day
2020-02-02 14:58:00,Sun,16100,3,0,0,Low,6,Bread-Heavy Sales Day
2020-02-02 17:29:00,Sun,19600,2,1,1,Low,6,Bread-Heavy Sales Day
2020-02-05 11:54:00,Wed,21500,6,1,0,Medium,2,Bread-Heavy Sales Day
2020-02-05 13:48:00,Wed,14300,1,1,0,Low,2,Balanced Sales
2020-02-07 12:44:00,Fri,29300,3,2,2,Medium,4,Bread-Heavy Sales Day
2020-02-07 14:51:00,Fri,14800,2,1,0,Low,4,Bread-Heavy Sales Day
2020-02-07 15:40:00,Fri,26300,5,1,0,Medium,4,Bread-Heavy Sales Day
2020-02-08 13:24:00,Sat,16500,3,1,0,Low,5,Bread-Heavy Sales Day
2020-02-09 11:03:00,Sun,30000,4,1,1,Medium,6,Bread-Heavy Sales Day
2020-02-09 12:16:00,Sun,20800,3,2,0,Medium,6,Bread-Heavy Sales Day
2020-02-09 12:36:00,Sun,15800,3,1,0,Low,6,Bread-Heavy Sales Day
2020-02-09 15:15:00,Sun,18500,3,1,0,Low,6,Bread-Heavy Sales Day
2020-02-09 16:32:00,Sun,14800,1,2,0,Low,6,Beverage-Heavy Sales Day
2020-02-10 11:31:00,Mon,15300,2,0,0,Low,0,Bread-Heavy Sales Day
2020-02-10 13:24:00,Mon,15000,3,0,0,Low,0,Bread-Heavy Sales Day
2020-02-10 14:03:00,Mon,16000,3,0,0,Low,0,Bread-Heavy Sales Day
2020-02-12 15:12:00,Wed,24500,2,0,0,Medium,2,Bread-Heavy Sales Day
2020-02-13 11:35:00,Thur,14300,1,1,0,Low,3,Balanced Sales
2020-02-14 13:12:00,Fri,20300,3,0,0,Medium,4,Bread-Heavy Sales Day
2020-02-14 14:16:00,Fri,16100,2,0,0,Low,4,Bread-Heavy Sales Day
2020-02-15 11:59:00,Sat,17000,4,0,0,Low,5,Bread-Heavy Sales Day
2020-02-15 12:35:00,Sat,15500,2,1,0,Low,5,Bread-Heavy Sales Day
2020-02-16 12:06:00,Sun,22100,5,0,0,Medium,6,Bread-Heavy Sales Day
2020-02-17 13:33:00,Mon,23300,5,0,0,Medium,0,Bread-Heavy Sales Day
2020-02-17 17:01:00,Mon,14500,3,0,0,Low,0,Bread-Heavy Sales Day
2020-02-19 11:34:00,Wed,14500,3,0,0,Low,2,Bread-Heavy Sales Day
2020-02-19 11:39:00,Wed,19600,3,0,0,Low,2,Bread-Heavy Sales Day
2020-02-19 11:49:00,Wed,18600,4,0,0,Low,2,Bread-Heavy Sales Day
2020-02-19 12:07:00,Wed,16000,2,0,0,Low,2,Bread-Heavy Sales Day
2020-02-20 11:05:00,Thur,23100,5,0,0,Medium,3,Bread-Heavy Sales Day
2020-02-20 11:11:00,Thur,23800,4,0,0,Medium,3,Bread-Heavy Sales Day
2020-02-21 11:54:00,Fri,19800,2,2,0,Low,4,Balanced Sales
